 TITLE = "ens2DB"
 VARIABLES = "i-index" "j-index" 
 "F  1" "F  2" "F  3" "F  4" "F  5"
 "F  6" "F  7" "F  8" "F  9" "F 10"
 ZONE  F=BLOCK, I=100, J=100, K=1
   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30
 -0.87167E+00 -0.48353E+00 -0.10212E+00  0.12895E+00  0.12953E+00 -0.57254E-01 -0.27995E+00 -0.35771E+00 -0.23353E+00 -0.92952E-01
 -0.17733E+00 -0.48593E+00 -0.75619E+00 -0.71318E+00 -0.30481E+00  0.24347E+00  0.73218E+00  0.11713E+01  0.15457E+01  0.16850E+01
  0.14185E+01  0.75049E+00 -0.78723E-01 -0.77242E+00 -0.12272E+01 -0.14255E+01 -0.12735E+01 -0.79954E+00 -0.24846E+00  0.19568E+00
  0.49337E+00  0.65289E+00  0.61513E+00  0.28204E+00 -0.30177E+00 -0.88908E+00 -0.11309E+01 -0.89231E+00 -0.45993E+00 -0.26263E+00
 -0.53421E+00 -0.11321E+01 -0.16068E+01 -0.16516E+01 -0.12921E+01 -0.76580E+00 -0.34262E+00 -0.17724E+00 -0.29491E+00 -0.54860E+00
 -0.70758E+00 -0.63717E+00 -0.32541E+00  0.19409E+00  0.83128E+00  0.14096E+01  0.18134E+01  0.20125E+01  0.20058E+01  0.18500E+01
  0.15954E+01  0.12345E+01  0.85812E+00  0.68137E+00  0.81189E+00  0.11137E+01  0.12366E+01  0.92873E+00  0.22647E+00 -0.61690E+00
 -0.13013E+01 -0.15742E+01 -0.13009E+01 -0.68326E+00 -0.14625E+00  0.83051E-01  0.61473E-01  0.30015E-02  0.59693E-01  0.16550E+00
  0.20191E+00  0.18183E+00  0.23178E+00  0.47232E+00  0.87403E+00  0.12278E+01  0.13137E+01  0.10361E+01  0.44625E+00 -0.20389E+00
  0.15198E+01  0.17737E+01  0.18198E+01  0.15424E+01  0.91405E+00  0.77826E-01 -0.64939E+00 -0.10555E+01 -0.11547E+01 -0.10590E+01
 -0.86915E+00 -0.62480E+00 -0.36024E+00 -0.16626E+00 -0.12532E+00 -0.24889E+00 -0.45968E+00 -0.60800E+00 -0.55177E+00 -0.34412E+00
 -0.24546E+00 -0.40704E+00 -0.68192E+00 -0.77190E+00 -0.49276E+00  0.59419E-01  0.63234E+00  0.11492E+01  0.16178E+01  0.18846E+01
  0.17206E+01  0.10745E+01  0.17089E+00 -0.60665E+00 -0.10504E+01 -0.11942E+01 -0.10694E+01 -0.69474E+00 -0.23691E+00  0.12118E+00
  0.32289E+00  0.39868E+00  0.34933E+00  0.98534E-01 -0.38595E+00 -0.94812E+00 -0.12508E+01 -0.10447E+01 -0.50107E+00 -0.73861E-01
 -0.13105E+00 -0.68602E+00 -0.13272E+01 -0.15844E+01 -0.13521E+01 -0.84388E+00 -0.38833E+00 -0.19774E+00 -0.32788E+00 -0.64697E+00
 -0.87716E+00 -0.82644E+00 -0.46938E+00  0.11302E+00  0.78900E+00  0.13774E+01  0.17737E+01  0.19925E+01  0.20329E+01  0.18870E+01
  0.16062E+01  0.12254E+01  0.78639E+00  0.44820E+00  0.37763E+00  0.58665E+00  0.83655E+00  0.79595E+00  0.35653E+00 -0.33349E+00
 -0.99854E+00 -0.13831E+01 -0.12928E+01 -0.73745E+00 -0.10012E+00  0.23521E+00  0.20682E+00  0.15597E-01 -0.56141E-01  0.69225E-01
  0.22476E+00  0.29783E+00  0.34912E+00  0.51063E+00  0.83197E+00  0.11881E+01  0.13677E+01  0.12332E+01  0.73875E+00  0.13471E-01
  0.13601E+01  0.16970E+01  0.19043E+01  0.18275E+01  0.14097E+01  0.72104E+00 -0.11311E-01 -0.53581E+00 -0.77980E+00 -0.80871E+00
 -0.71543E+00 -0.57036E+00 -0.41970E+00 -0.32018E+00 -0.32219E+00 -0.43457E+00 -0.62535E+00 -0.80997E+00 -0.84576E+00 -0.65892E+00
 -0.43129E+00 -0.41337E+00 -0.60404E+00 -0.75324E+00 -0.60644E+00 -0.12326E+00  0.48594E+00  0.10545E+01  0.15828E+01  0.19750E+01
  0.19691E+01  0.14257E+01  0.51274E+00 -0.36134E+00 -0.85230E+00 -0.94372E+00 -0.78372E+00 -0.47695E+00 -0.13745E+00  0.10725E+00
  0.20285E+00  0.18137E+00  0.82705E-01 -0.12724E+00 -0.51467E+00 -0.10291E+01 -0.13996E+01 -0.12957E+01 -0.73241E+00 -0.10649E+00
  0.12364E+00 -0.23422E+00 -0.91796E+00 -0.13898E+01 -0.13500E+01 -0.91006E+00 -0.42525E+00 -0.18578E+00 -0.29350E+00 -0.66003E+00
 -0.98991E+00 -0.10216E+01 -0.68082E+00 -0.44541E-01  0.71143E+00  0.13626E+01  0.17724E+01  0.19835E+01  0.20429E+01  0.19140E+01
  0.16066E+01  0.11962E+01  0.72732E+00  0.28430E+00  0.19335E-01  0.50962E-01  0.31561E+00  0.49696E+00  0.33637E+00 -0.15006E+00
 -0.73948E+00 -0.11646E+01 -0.12205E+01 -0.79900E+00 -0.10995E+00  0.37285E+00  0.41899E+00  0.14918E+00 -0.10797E+00 -0.90773E-01
  0.12322E+00  0.30657E+00  0.40378E+00  0.52261E+00  0.76978E+00  0.11111E+01  0.13666E+01  0.13730E+01  0.10349E+01  0.34978E+00
  0.11267E+01  0.14918E+01  0.18287E+01  0.19424E+01  0.17345E+01  0.12322E+01  0.58459E+00  0.10663E-01 -0.34787E+00 -0.49131E+00
 -0.47983E+00 -0.39086E+00 -0.30429E+00 -0.28972E+00 -0.37566E+00 -0.53740E+00 -0.73818E+00 -0.93981E+00 -0.10529E+01 -0.95189E+00
 -0.68451E+00 -0.51212E+00 -0.56978E+00 -0.70699E+00 -0.65637E+00 -0.27946E+00  0.31097E+00  0.90401E+00  0.14525E+01  0.19269E+01
  0.20981E+01  0.17315E+01  0.89827E+00 -0.30434E-01 -0.61755E+00 -0.71072E+00 -0.49098E+00 -0.19168E+00  0.44535E-01  0.15457E+00
  0.12645E+00 -0.34015E-02 -0.17589E+00 -0.38329E+00 -0.68701E+00 -0.11198E+01 -0.15278E+01 -0.15690E+01 -0.10904E+01 -0.35948E+00
  0.15393E+00  0.10030E+00 -0.46455E+00 -0.10740E+01 -0.12685E+01 -0.97385E+00 -0.49144E+00 -0.18691E+00 -0.22965E+00 -0.59204E+00
 -0.10101E+01 -0.11619E+01 -0.91328E+00 -0.29596E+00  0.52306E+00  0.12795E+01  0.17662E+01  0.19965E+01  0.20638E+01  0.19525E+01
  0.16273E+01  0.11742E+01  0.67992E+00  0.18536E+00 -0.22191E+00 -0.39705E+00 -0.23809E+00  0.81150E-01  0.19351E+00 -0.52265E-01
 -0.52628E+00 -0.95652E+00 -0.11112E+01 -0.84526E+00 -0.19473E+00  0.42780E+00  0.61739E+00  0.35963E+00 -0.50082E-01 -0.23187E+00
 -0.70173E-01  0.19952E+00  0.37280E+00  0.48025E+00  0.65942E+00  0.97034E+00  0.12967E+01  0.14466E+01  0.12947E+01  0.75523E+00
  0.85939E+00  0.11931E+01  0.15990E+01  0.18722E+01  0.18640E+01  0.15602E+01  0.10600E+01  0.52098E+00  0.99233E-01 -0.13905E+00
 -0.20557E+00 -0.15472E+00 -0.82896E-01 -0.99106E-01 -0.25362E+00 -0.49357E+00 -0.74335E+00 -0.96979E+00 -0.11362E+01 -0.11395E+01
 -0.92215E+00 -0.66337E+00 -0.58573E+00 -0.66287E+00 -0.66485E+00 -0.39781E+00  0.12410E+00  0.70992E+00  0.12502E+01  0.17486E+01
  0.20669E+01  0.19246E+01  0.12596E+01  0.35704E+00 -0.32855E+00 -0.49741E+00 -0.25040E+00  0.90315E-01  0.27891E+00  0.26213E+00
  0.94998E-01 -0.15567E+00 -0.41947E+00 -0.65679E+00 -0.90289E+00 -0.12306E+01 -0.16135E+01 -0.17938E+01 -0.14873E+01 -0.77323E+00
 -0.50830E-01  0.23726E+00 -0.68809E-01 -0.67591E+00 -0.10808E+01 -0.10093E+01 -0.60478E+00 -0.24912E+00 -0.19559E+00 -0.48756E+00
 -0.93744E+00 -0.12053E+01 -0.10954E+01 -0.58915E+00  0.20588E+00  0.10464E+01  0.16619E+01  0.19812E+01  0.20923E+01  0.20160E+01
  0.16960E+01  0.11972E+01  0.66113E+00  0.13864E+00 -0.34450E+00 -0.68479E+00 -0.70402E+00 -0.37043E+00 -0.26577E-01 -0.87611E-02
 -0.32858E+00 -0.74875E+00 -0.98614E+00 -0.86417E+00 -0.32906E+00  0.36394E+00  0.72709E+00  0.56949E+00  0.93420E-01 -0.29347E+00
 -0.29616E+00 -0.15742E-01  0.24193E+00  0.37035E+00  0.48942E+00  0.74221E+00  0.11171E+01  0.14211E+01  0.14741E+01  0.11529E+01
  0.59913E+00  0.86409E+00  0.12620E+01  0.16282E+01  0.17848E+01  0.16708E+01  0.13475E+01  0.92096E+00  0.51206E+00  0.22240E+00
  0.90079E-01  0.10072E+00  0.17482E+00  0.18006E+00  0.13679E-01 -0.28823E+00 -0.60457E+00 -0.87238E+00 -0.10807E+01 -0.11745E+01
 -0.10621E+01 -0.80360E+00 -0.62640E+00 -0.62344E+00 -0.64280E+00 -0.47277E+00 -0.53059E-01  0.48350E+00  0.99146E+00  0.14649E+01
  0.18636E+01  0.19478E+01  0.15248E+01  0.74525E+00  0.13405E-01 -0.27801E+00 -0.77983E-01  0.30338E+00  0.51076E+00  0.41402E+00
  0.11015E+00 -0.27224E+00 -0.63999E+00 -0.93210E+00 -0.11531E+01 -0.13779E+01 -0.16711E+01 -0.19243E+01 -0.18330E+01 -0.12590E+01
 -0.44970E+00  0.14416E+00  0.18226E+00 -0.26860E+00 -0.78459E+00 -0.96197E+00 -0.73466E+00 -0.39097E+00 -0.24411E+00 -0.41472E+00
 -0.81150E+00 -0.11438E+01 -0.11726E+01 -0.83541E+00 -0.17668E+00  0.64738E+00  0.13759E+01  0.18432E+01  0.20718E+01  0.20848E+01
  0.18208E+01  0.13025E+01  0.70837E+00  0.14869E+00 -0.37009E+00 -0.80345E+00 -0.98506E+00 -0.74557E+00 -0.26283E+00  0.16098E-01
 -0.10798E+00 -0.49518E+00 -0.82646E+00 -0.85124E+00 -0.46764E+00  0.20154E+00  0.71078E+00  0.71133E+00  0.26453E+00 -0.26642E+00
 -0.48541E+00 -0.30115E+00  0.85919E-02  0.18743E+00  0.26700E+00  0.43430E+00  0.79950E+00  0.12432E+01  0.15194E+01  0.14571E+01
  0.36032E+00  0.55902E+00  0.89538E+00  0.12683E+01  0.15183E+01  0.15560E+01  0.14052E+01  0.11356E+01  0.81969E+00  0.54754E+00
  0.38851E+00  0.36289E+00  0.42870E+00  0.46810E+00  0.34446E+00  0.34859E-01 -0.33156E+00 -0.64379E+00 -0.88808E+00 -0.10520E+01
 -0.10570E+01 -0.87323E+00 -0.65670E+00 -0.57739E+00 -0.58816E+00 -0.49676E+00 -0.19280E+00  0.25112E+00  0.69239E+00  0.11004E+01
  0.15020E+01  0.17611E+01  0.16212E+01  0.10616E+01  0.37730E+00 -0.24869E-01  0.57095E-01  0.42395E+00  0.68118E+00  0.57591E+00
  0.16823E+00 -0.34841E+00 -0.82926E+00 -0.11917E+01 -0.14166E+01 -0.15624E+01 -0.17330E+01 -0.19602E+01 -0.20491E+01 -0.17120E+01
 -0.96259E+00 -0.16558E+00  0.23085E+00  0.59917E-01 -0.42488E+00 -0.79654E+00 -0.81062E+00 -0.57765E+00 -0.38974E+00 -0.43121E+00
 -0.70076E+00 -0.10082E+01 -0.11271E+01 -0.96124E+00 -0.51157E+00  0.15945E+00  0.89520E+00  0.15020E+01  0.19084E+01  0.20920E+01
  0.19676E+01  0.15020E+01  0.86511E+00  0.24795E+00 -0.30403E+00 -0.78155E+00 -0.10658E+01 -0.95307E+00 -0.44713E+00  0.46834E-01
  0.15271E+00 -0.15065E+00 -0.57812E+00 -0.78050E+00 -0.57567E+00 -0.12290E-02  0.58798E+00  0.75793E+00  0.41490E+00 -0.17641E+00
 -0.59406E+00 -0.58806E+00 -0.30100E+00 -0.64213E-01  0.10598E-01  0.86684E-01  0.36960E+00  0.88005E+00  0.13732E+01  0.15906E+01
  0.13002E+00  0.28959E+00  0.55875E+00  0.87930E+00  0.11337E+01  0.12483E+01  0.12299E+01  0.11174E+01  0.94456E+00  0.76301E+00
  0.64039E+00  0.61135E+00  0.66164E+00  0.71299E+00  0.64108E+00  0.37851E+00  0.11824E-01 -0.32228E+00 -0.58619E+00 -0.79546E+00
 -0.90532E+00 -0.83863E+00 -0.65073E+00 -0.51839E+00 -0.50094E+00 -0.46396E+00 -0.27021E+00  0.57023E-01  0.39289E+00  0.69117E+00
  0.10186E+01  0.13583E+01  0.14859E+01  0.12228E+01  0.69997E+00  0.26143E+00  0.20154E+00  0.48085E+00  0.76224E+00  0.70553E+00
  0.25788E+00 -0.37527E+00 -0.97626E+00 -0.14186E+01 -0.16656E+01 -0.17628E+01 -0.18168E+01 -0.19418E+01 -0.21019E+01 -0.20207E+01
 -0.14744E+01 -0.62848E+00  0.60819E-01  0.23046E+00 -0.84362E-01 -0.53535E+00 -0.77629E+00 -0.73326E+00 -0.59202E+00 -0.54998E+00
 -0.66886E+00 -0.86368E+00 -0.98466E+00 -0.93896E+00 -0.70134E+00 -0.27574E+00  0.30894E+00  0.95271E+00  0.15297E+01  0.19427E+01
  0.20542E+01  0.17547E+01  0.11493E+01  0.48054E+00 -0.11998E+00 -0.62997E+00 -0.97442E+00 -0.97111E+00 -0.52702E+00  0.90878E-01
  0.42972E+00  0.28280E+00 -0.19251E+00 -0.59806E+00 -0.61880E+00 -0.19405E+00  0.40942E+00  0.72646E+00  0.52715E+00 -0.48389E-01
 -0.61256E+00 -0.81126E+00 -0.62721E+00 -0.36091E+00 -0.25689E+00 -0.24813E+00 -0.93700E-01  0.36761E+00  0.10063E+01  0.14947E+01
 -0.10621E+00  0.36136E-01  0.26267E+00  0.52374E+00  0.72521E+00  0.82695E+00  0.86334E+00  0.86570E+00  0.83736E+00  0.79232E+00
  0.76936E+00  0.79327E+00  0.85027E+00  0.89191E+00  0.83788E+00  0.62923E+00  0.31363E+00  0.73434E-02 -0.23878E+00 -0.45368E+00
 -0.63538E+00 -0.69753E+00 -0.59767E+00 -0.45359E+00 -0.39621E+00 -0.38189E+00 -0.27610E+00 -0.59824E-01  0.15684E+00  0.30853E+00
  0.48456E+00  0.78522E+00  0.10949E+01  0.11527E+01  0.89494E+00  0.53615E+00  0.37760E+00  0.52471E+00  0.77085E+00  0.77446E+00
  0.35906E+00 -0.34064E+00 -0.10589E+01 -0.15934E+01 -0.18733E+01 -0.19455E+01 -0.19132E+01 -0.19120E+01 -0.20266E+01 -0.21125E+01
 -0.18474E+01 -0.11283E+01 -0.28577E+00  0.20095E+00  0.14570E+00 -0.25308E+00 -0.63781E+00 -0.79445E+00 -0.77439E+00 -0.72845E+00
 -0.73586E+00 -0.78037E+00 -0.81108E+00 -0.79398E+00 -0.70904E+00 -0.53359E+00 -0.21736E+00  0.29315E+00  0.94298E+00  0.15736E+01
  0.19805E+01  0.19640E+01  0.15174E+01  0.86361E+00  0.21903E+00 -0.32930E+00 -0.72063E+00 -0.81159E+00 -0.47727E+00  0.15269E+00
  0.67167E+00  0.73630E+00  0.31791E+00 -0.25538E+00 -0.54605E+00 -0.33866E+00  0.21485E+00  0.64827E+00  0.60862E+00  0.10791E+00
 -0.54251E+00 -0.93527E+00 -0.90473E+00 -0.65898E+00 -0.51105E+00 -0.52722E+00 -0.50175E+00 -0.18811E+00  0.45871E+00  0.11508E+01
 -0.33990E+00 -0.21702E+00 -0.10724E-01  0.21503E+00  0.36033E+00  0.39323E+00  0.39299E+00  0.43141E+00  0.50248E+00  0.59192E+00
  0.70668E+00  0.83900E+00  0.95042E+00  0.99079E+00  0.91774E+00  0.72040E+00  0.45879E+00  0.22684E+00  0.54965E-01 -0.10596E+00
 -0.29866E+00 -0.46617E+00 -0.49439E+00 -0.39451E+00 -0.30345E+00 -0.27631E+00 -0.22262E+00 -0.89681E-01  0.32461E-01  0.44552E-01
  0.18595E-01  0.15448E+00  0.49934E+00  0.82006E+00  0.88138E+00  0.71938E+00  0.56068E+00  0.58812E+00  0.74723E+00  0.78068E+00
  0.44644E+00 -0.24289E+00 -0.10454E+01 -0.16850E+01 -0.20160E+01 -0.20791E+01 -0.19961E+01 -0.18911E+01 -0.18965E+01 -0.20099E+01
 -0.19788E+01 -0.15156E+01 -0.70351E+00 -0.66455E-02  0.20665E+00 -0.42188E-01 -0.46058E+00 -0.75922E+00 -0.87541E+00 -0.89295E+00
 -0.86668E+00 -0.79169E+00 -0.68346E+00 -0.59636E+00 -0.56304E+00 -0.56878E+00 -0.53511E+00 -0.30248E+00  0.24895E+00  0.10031E+01
  0.16878E+01  0.20198E+01  0.18612E+01  0.13449E+01  0.71504E+00  0.13853E+00 -0.29500E+00 -0.47496E+00 -0.28067E+00  0.25561E+00
  0.84531E+00  0.11111E+01  0.85842E+00  0.23570E+00 -0.30903E+00 -0.38675E+00  0.31338E-01  0.53863E+00  0.66671E+00  0.28808E+00
 -0.38438E+00 -0.94337E+00 -0.10911E+01 -0.91262E+00 -0.72857E+00 -0.72705E+00 -0.79442E+00 -0.66777E+00 -0.15943E+00  0.60345E+00
 -0.53122E+00 -0.45672E+00 -0.26979E+00 -0.56865E-01  0.60367E-01  0.23861E-01 -0.73041E-01 -0.89960E-01  0.23168E-02  0.17586E+00
  0.42194E+00  0.69757E+00  0.91554E+00  0.99448E+00  0.89721E+00  0.66098E+00  0.40174E+00  0.23739E+00  0.18168E+00  0.14342E+00
  0.24149E-01 -0.17879E+00 -0.33623E+00 -0.33757E+00 -0.24870E+00 -0.18523E+00 -0.13892E+00 -0.50890E-01  0.21649E-01 -0.48117E-01
 -0.25378E+00 -0.36511E+00 -0.15775E+00  0.27913E+00  0.62931E+00  0.73383E+00  0.68729E+00  0.66384E+00  0.72435E+00  0.74205E+00
  0.49749E+00 -0.10553E+00 -0.92000E+00 -0.16544E+01 -0.20675E+01 -0.21450E+01 -0.20402E+01 -0.18775E+01 -0.17735E+01 -0.18115E+01
 -0.18773E+01 -0.16737E+01 -0.10504E+01 -0.30312E+00  0.10819E+00  0.35918E-01 -0.32857E+00 -0.68372E+00 -0.89093E+00 -0.98596E+00
 -0.99416E+00 -0.87702E+00 -0.64799E+00 -0.43003E+00 -0.33950E+00 -0.41458E+00 -0.59075E+00 -0.67347E+00 -0.39008E+00  0.32515E+00
  0.11961E+01  0.18590E+01  0.20609E+01  0.18048E+01  0.12958E+01  0.74322E+00  0.28809E+00  0.34842E-01  0.80394E-01  0.44512E+00
  0.97106E+00  0.13469E+01  0.12989E+01  0.77747E+00  0.88983E-01 -0.28635E+00 -0.10112E+00  0.40177E+00  0.69110E+00  0.47611E+00
 -0.14941E+00 -0.82556E+00 -0.11634E+01 -0.10928E+01 -0.89423E+00 -0.84420E+00 -0.94930E+00 -0.98986E+00 -0.71253E+00 -0.45805E-01
 -0.61695E+00 -0.63878E+00 -0.49440E+00 -0.29068E+00 -0.17442E+00 -0.24618E+00 -0.44587E+00 -0.58488E+00 -0.55812E+00 -0.37993E+00
 -0.59658E-01  0.35509E+00  0.71901E+00  0.89169E+00  0.80605E+00  0.51425E+00  0.19305E+00  0.29213E-01  0.68290E-01  0.19243E+00
  0.23088E+00  0.97506E-01 -0.12888E+00 -0.25923E+00 -0.22918E+00 -0.14006E+00 -0.63061E-01  0.23625E-01  0.92490E-01  0.14634E-01
 -0.27891E+00 -0.61800E+00 -0.67352E+00 -0.31780E+00  0.19564E+00  0.55484E+00  0.69306E+00  0.71038E+00  0.70921E+00  0.68257E+00
  0.50133E+00  0.28442E-01 -0.71017E+00 -0.14842E+01 -0.19987E+01 -0.21338E+01 -0.20339E+01 -0.18585E+01 -0.16880E+01 -0.16183E+01
 -0.16539E+01 -0.15998E+01 -0.12149E+01 -0.56687E+00 -0.72112E-01 -0.99809E-02 -0.29283E+00 -0.63910E+00 -0.86907E+00 -0.10011E+01
 -0.10613E+01 -0.97762E+00 -0.69926E+00 -0.35233E+00 -0.13040E+00 -0.15441E+00 -0.42154E+00 -0.75518E+00 -0.81755E+00 -0.32522E+00
  0.58527E+00  0.14924E+01  0.20454E+01  0.21194E+01  0.18326E+01  0.13875E+01  0.95674E+00  0.66618E+00  0.59281E+00  0.76241E+00
  0.11137E+01  0.14595E+01  0.15535E+01  0.12260E+01  0.56285E+00 -0.25095E-01 -0.12628E+00  0.25927E+00  0.66242E+00  0.63832E+00
  0.12720E+00 -0.59241E+00 -0.11060E+01 -0.11852E+01 -0.10068E+01 -0.89528E+00 -0.97883E+00 -0.11253E+01 -0.10896E+01 -0.66424E+00
 -0.54052E+00 -0.70211E+00 -0.64202E+00 -0.46363E+00 -0.33831E+00 -0.40672E+00 -0.67355E+00 -0.95547E+00 -0.10629E+01 -0.95999E+00
 -0.65224E+00 -0.15679E+00  0.35916E+00  0.67625E+00  0.66662E+00  0.35434E+00 -0.57960E-01 -0.30449E+00 -0.25850E+00 -0.70209E-02
  0.23097E+00  0.26864E+00  0.85999E-01 -0.13844E+00 -0.21139E+00 -0.14052E+00 -0.26547E-01  0.95360E-01  0.20175E+00  0.17814E+00
 -0.96066E-01 -0.55127E+00 -0.87511E+00 -0.76392E+00 -0.27636E+00  0.23891E+00  0.55998E+00  0.68227E+00  0.68248E+00  0.61810E+00
  0.46386E+00  0.11931E+00 -0.47750E+00 -0.12085E+01 -0.17986E+01 -0.20346E+01 -0.19786E+01 -0.18226E+01 -0.16421E+01 -0.14905E+01
 -0.14337E+01 -0.14007E+01 -0.11865E+01 -0.70675E+00 -0.23314E+00 -0.10620E+00 -0.33595E+00 -0.66244E+00 -0.87057E+00 -0.97876E+00
 -0.10542E+01 -0.10331E+01 -0.78923E+00 -0.37208E+00 -0.56237E-02  0.10983E+00 -0.11804E+00 -0.58269E+00 -0.95268E+00 -0.81036E+00
 -0.39020E-01  0.98360E+00  0.18122E+01  0.22155E+01  0.22067E+01  0.19444E+01  0.15987E+01  0.13150E+01  0.11794E+01  0.11986E+01
  0.13377E+01  0.15253E+01  0.16273E+01  0.14718E+01  0.97158E+00  0.33415E+00 -0.10146E-01  0.16289E+00  0.58004E+00  0.73523E+00
  0.39182E+00 -0.28973E+00 -0.92324E+00 -0.11781E+01 -0.10718E+01 -0.91235E+00 -0.92737E+00 -0.10974E+01 -0.12385E+01 -0.11150E+01
 -0.29789E+00 -0.59800E+00 -0.66598E+00 -0.54389E+00 -0.41715E+00 -0.45765E+00 -0.73745E+00 -0.11357E+01 -0.14131E+01 -0.14480E+01
 -0.12324E+01 -0.75390E+00 -0.13566E+00  0.34670E+00  0.48003E+00  0.22328E+00 -0.24689E+00 -0.62057E+00 -0.67126E+00 -0.39966E+00
 -0.52284E-02  0.25255E+00  0.22955E+00  0.11552E-01 -0.15849E+00 -0.15297E+00 -0.32463E-01  0.13192E+00  0.30345E+00  0.38024E+00
  0.21106E+00 -0.22653E+00 -0.71039E+00 -0.88807E+00 -0.60280E+00 -0.88853E-01  0.33934E+00  0.56817E+00  0.61738E+00  0.54767E+00
  0.40123E+00  0.15096E+00 -0.28294E+00 -0.89695E+00 -0.14984E+01 -0.18407E+01 -0.18740E+01 -0.17642E+01 -0.16182E+01 -0.14429E+01
 -0.12961E+01 -0.12046E+01 -0.10539E+01 -0.71514E+00 -0.31151E+00 -0.16695E+00 -0.38304E+00 -0.72742E+00 -0.92600E+00 -0.97409E+00
 -0.10049E+01 -0.10177E+01 -0.85701E+00 -0.45375E+00  0.11645E-01  0.29288E+00  0.20809E+00 -0.25226E+00 -0.81564E+00 -0.10343E+01
 -0.56505E+00  0.41777E+00  0.14115E+01  0.20832E+01  0.23526E+01  0.23122E+01  0.21062E+01  0.18732E+01  0.17245E+01  0.16717E+01
  0.16530E+01  0.16324E+01  0.16040E+01  0.15022E+01  0.11918E+01  0.66717E+00  0.21536E+00  0.16496E+00  0.48149E+00  0.74647E+00
  0.58999E+00  0.15862E-01 -0.65746E+00 -0.10677E+01 -0.10859E+01 -0.92429E+00 -0.85757E+00 -0.97465E+00 -0.11852E+01 -0.13078E+01
  0.45116E-01 -0.32829E+00 -0.53937E+00 -0.50923E+00 -0.40084E+00 -0.40813E+00 -0.65153E+00 -0.11007E+01 -0.15378E+01 -0.17514E+01
 -0.16843E+01 -0.13154E+01 -0.69624E+00 -0.83328E-01  0.23165E+00  0.11490E+00 -0.32674E+00 -0.79945E+00 -0.10065E+01 -0.83592E+00
 -0.40634E+00  0.28150E-01  0.22553E+00  0.13280E+00 -0.62904E-01 -0.13746E+00 -0.52633E-01  0.12671E+00  0.35846E+00  0.55866E+00
  0.55507E+00  0.24356E+00 -0.25517E+00 -0.63797E+00 -0.63360E+00 -0.27929E+00  0.13478E+00  0.41030E+00  0.50773E+00  0.45965E+00
  0.32439E+00  0.13237E+00 -0.15988E+00 -0.61535E+00 -0.11569E+01 -0.15665E+01 -0.17116E+01 -0.16768E+01 -0.15894E+01 -0.14501E+01
 -0.12633E+01 -0.10957E+01 -0.93023E+00 -0.66238E+00 -0.31712E+00 -0.15562E+00 -0.35883E+00 -0.75692E+00 -0.10100E+01 -0.10204E+01
 -0.96643E+00 -0.95272E+00 -0.86561E+00 -0.54240E+00 -0.54723E-01  0.35517E+00  0.45597E+00  0.11650E+00 -0.50412E+00 -0.98756E+00
 -0.89407E+00 -0.11578E+00  0.91816E+00  0.17654E+01  0.22641E+01  0.24415E+01  0.24043E+01  0.22643E+01  0.21360E+01  0.20701E+01
  0.19921E+01  0.18211E+01  0.15976E+01  0.14053E+01  0.11941E+01  0.85196E+00  0.45364E+00  0.26837E+00  0.42506E+00  0.69224E+00
  0.68714E+00  0.26227E+00 -0.37491E+00 -0.87854E+00 -0.10370E+01 -0.93387E+00 -0.81771E+00 -0.84389E+00 -0.10199E+01 -0.12571E+01
  0.38351E+00  0.40405E-01 -0.27762E+00 -0.36265E+00 -0.29661E+00 -0.27957E+00 -0.45888E+00 -0.88070E+00 -0.14118E+01 -0.18073E+01
 -0.19263E+01 -0.17289E+01 -0.12178E+01 -0.56770E+00 -0.87572E-01 -0.76306E-02 -0.32045E+00 -0.79863E+00 -0.11422E+01 -0.11465E+01
 -0.81744E+00 -0.33431E+00  0.50039E-01  0.15449E+00  0.37125E-01 -0.78149E-01 -0.51691E-01  0.10328E+00  0.35565E+00  0.65987E+00
  0.85180E+00  0.74504E+00  0.35511E+00 -0.92619E-01 -0.32105E+00 -0.21614E+00  0.60440E-01  0.28997E+00  0.38510E+00  0.35076E+00
  0.23254E+00  0.79228E-01 -0.10972E+00 -0.40335E+00 -0.82741E+00 -0.12451E+01 -0.14874E+01 -0.15464E+01 -0.15277E+01 -0.14584E+01
 -0.13007E+01 -0.10950E+01 -0.88945E+00 -0.63657E+00 -0.31484E+00 -0.10739E+00 -0.24785E+00 -0.67819E+00 -0.10472E+01 -0.11033E+01
 -0.98013E+00 -0.89046E+00 -0.82348E+00 -0.59749E+00 -0.15745E+00  0.31033E+00  0.56787E+00  0.41342E+00 -0.14395E+00 -0.75589E+00
 -0.98325E+00 -0.52967E+00  0.41011E+00  0.13358E+01  0.19872E+01  0.23401E+01  0.24647E+01  0.24441E+01  0.23671E+01  0.23168E+01
  0.22545E+01  0.20508E+01  0.16853E+01  0.13175E+01  0.10628E+01  0.84723E+00  0.59655E+00  0.41170E+00  0.44209E+00  0.62721E+00
  0.68901E+00  0.40891E+00 -0.13669E+00 -0.65948E+00 -0.92377E+00 -0.91637E+00 -0.81080E+00 -0.76468E+00 -0.84753E+00 -0.10673E+01
